,doy,day,month,year,hour,ypart,FD,time
203723,88,29,3,2005,12,2005.23961,91.59100000000001,2005-03-29 11:00:00
203724,88,29,3,2005,13,2005.23973,91.509,2005-03-29 12:00:00
203725,88,29,3,2005,14,2005.23984,91.14,2005-03-29 13:00:00
203726,88,29,3,2005,15,2005.23995,91.199,2005-03-29 14:00:00
203727,88,29,3,2005,16,2005.2400699999998,91.079,2005-03-29 15:00:00
203728,88,29,3,2005,17,2005.24018,90.884,2005-03-29 16:00:00
203729,88,29,3,2005,18,2005.2403,90.693,2005-03-29 17:00:00
203730,88,29,3,2005,19,2005.24041,90.647,2005-03-29 18:00:00
203731,88,29,3,2005,20,2005.2405199999998,90.684,2005-03-29 19:00:00
203732,88,29,3,2005,21,2005.2406399999998,90.426,2005-03-29 20:00:00
203733,88,29,3,2005,22,2005.24075,90.786,2005-03-29 21:00:00
203734,88,29,3,2005,23,2005.2408699999999,90.555,2005-03-29 22:00:00
203735,88,29,3,2005,24,2005.24098,90.494,2005-03-29 23:00:00
203736,89,30,3,2005,1,2005.2411,90.68,2005-03-30 00:00:00
203737,89,30,3,2005,2,2005.2412100000001,91.132,2005-03-30 01:00:00
203738,89,30,3,2005,3,2005.2413199999999,91.329,2005-03-30 02:00:00
203739,89,30,3,2005,4,2005.2414399999998,91.60700000000001,2005-03-30 03:00:00
203740,89,30,3,2005,5,2005.24155,91.84700000000001,2005-03-30 04:00:00
203741,89,30,3,2005,6,2005.2416699999999,92.087,2005-03-30 05:00:00
203742,89,30,3,2005,7,2005.24178,91.95100000000001,2005-03-30 06:00:00
203743,89,30,3,2005,8,2005.2419,92.24700000000001,2005-03-30 07:00:00
203744,89,30,3,2005,9,2005.2420100000002,91.92200000000001,2005-03-30 08:00:00
203745,89,30,3,2005,10,2005.2421199999999,92.435,2005-03-30 09:00:00
203746,89,30,3,2005,11,2005.2422399999998,92.36,2005-03-30 10:00:00
203747,89,30,3,2005,12,2005.24235,92.516,2005-03-30 11:00:00
203748,89,30,3,2005,13,2005.24247,92.59200000000001,2005-03-30 12:00:00
203749,89,30,3,2005,14,2005.24258,92.266,2005-03-30 13:00:00
203750,89,30,3,2005,15,2005.2426899999998,92.09899999999999,2005-03-30 14:00:00
203751,89,30,3,2005,16,2005.2428100000002,92.094,2005-03-30 15:00:00
203752,89,30,3,2005,17,2005.24292,92.00299999999999,2005-03-30 16:00:00
203753,89,30,3,2005,18,2005.2430399999998,91.74700000000001,2005-03-30 17:00:00
203754,89,30,3,2005,19,2005.24315,91.37200000000001,2005-03-30 18:00:00
203755,89,30,3,2005,20,2005.24327,91.572,2005-03-30 19:00:00
203756,89,30,3,2005,21,2005.2433800000001,91.771,2005-03-30 20:00:00
203757,89,30,3,2005,22,2005.2434899999998,91.706,2005-03-30 21:00:00
203758,89,30,3,2005,23,2005.2436100000002,91.823,2005-03-30 22:00:00
203759,89,30,3,2005,24,2005.24372,91.98100000000001,2005-03-30 23:00:00
203760,90,31,3,2005,1,2005.2438399999999,91.976,2005-03-31 00:00:00
203761,90,31,3,2005,2,2005.24395,91.94,2005-03-31 01:00:00
203762,90,31,3,2005,3,2005.2440600000002,92.11,2005-03-31 02:00:00
203763,90,31,3,2005,4,2005.2441800000001,92.25399999999999,2005-03-31 03:00:00
203764,90,31,3,2005,5,2005.2442899999999,91.633,2005-03-31 04:00:00
203765,90,31,3,2005,6,2005.2444100000002,92.09,2005-03-31 05:00:00
203766,90,31,3,2005,7,2005.24452,91.774,2005-03-31 06:00:00
203767,90,31,3,2005,8,2005.24464,92.303,2005-03-31 07:00:00
203768,90,31,3,2005,9,2005.24475,92.48700000000001,2005-03-31 08:00:00
203769,90,31,3,2005,10,2005.2448600000002,92.315,2005-03-31 09:00:00
203770,90,31,3,2005,11,2005.2449800000002,92.756,2005-03-31 10:00:00
203771,90,31,3,2005,12,2005.24509,92.111,2005-03-31 11:00:00
203772,90,31,3,2005,13,2005.2452,92.279,2005-03-31 12:00:00
203773,90,31,3,2005,14,2005.24532,92.32,2005-03-31 13:00:00
203774,90,31,3,2005,15,2005.2454300000002,92.243,2005-03-31 14:00:00
203775,90,31,3,2005,16,2005.24555,92.39200000000001,2005-03-31 15:00:00
203776,90,31,3,2005,17,2005.24566,92.376,2005-03-31 16:00:00
203777,90,31,3,2005,18,2005.24578,92.41,2005-03-31 17:00:00
203778,90,31,3,2005,19,2005.24589,91.882,2005-03-31 18:00:00
203779,90,31,3,2005,20,2005.24601,92.15700000000001,2005-03-31 19:00:00
203780,90,31,3,2005,21,2005.24612,92.37100000000001,2005-03-31 20:00:00
203781,90,31,3,2005,22,2005.24623,92.21,2005-03-31 21:00:00
203782,90,31,3,2005,23,2005.24635,91.83,2005-03-31 22:00:00
203783,90,31,3,2005,24,2005.24646,92.16799999999999,2005-03-31 23:00:00
203784,91,1,4,2005,1,2005.24657,92.18299999999999,2005-04-01 00:00:00
203785,91,1,4,2005,2,2005.24669,92.071,2005-04-01 01:00:00
203786,91,1,4,2005,3,2005.2468,92.20299999999999,2005-04-01 02:00:00
203787,91,1,4,2005,4,2005.2469199999998,92.056,2005-04-01 03:00:00
203788,91,1,4,2005,5,2005.24703,92.178,2005-04-01 04:00:00
203789,91,1,4,2005,6,2005.24715,91.999,2005-04-01 05:00:00
203790,91,1,4,2005,7,2005.24726,91.91,2005-04-01 06:00:00
203791,91,1,4,2005,8,2005.2473699999998,92.25200000000001,2005-04-01 07:00:00
203792,91,1,4,2005,9,2005.2474899999997,92.564,2005-04-01 08:00:00
203793,91,1,4,2005,10,2005.2476,92.19,2005-04-01 09:00:00
203794,91,1,4,2005,11,2005.2477199999998,91.944,2005-04-01 10:00:00
203795,91,1,4,2005,12,2005.24783,91.941,2005-04-01 11:00:00
203796,91,1,4,2005,13,2005.24795,92.05,2005-04-01 12:00:00
203797,91,1,4,2005,14,2005.2480600000001,91.76100000000001,2005-04-01 13:00:00
203798,91,1,4,2005,15,2005.2481699999998,92.135,2005-04-01 14:00:00
203799,91,1,4,2005,16,2005.2482899999998,92.119,2005-04-01 15:00:00
203800,91,1,4,2005,17,2005.2484,91.971,2005-04-01 16:00:00
203801,91,1,4,2005,18,2005.2485199999999,92.066,2005-04-01 17:00:00
203802,91,1,4,2005,19,2005.24863,92.20299999999999,2005-04-01 18:00:00
203803,91,1,4,2005,20,2005.2487399999998,91.98700000000001,2005-04-01 19:00:00
203804,91,1,4,2005,21,2005.2488600000001,91.964,2005-04-01 20:00:00
203805,91,1,4,2005,22,2005.2489699999999,92.094,2005-04-01 21:00:00
203806,91,1,4,2005,23,2005.2490899999998,92.323,2005-04-01 22:00:00
203807,91,1,4,2005,24,2005.2492,92.176,2005-04-01 23:00:00
203808,92,2,4,2005,1,2005.24932,92.51,2005-04-02 00:00:00
203809,92,2,4,2005,2,2005.24943,92.59200000000001,2005-04-02 01:00:00
203810,92,2,4,2005,3,2005.2495399999998,92.506,2005-04-02 02:00:00
203811,92,2,4,2005,4,2005.2496600000002,92.23,2005-04-02 03:00:00
203812,92,2,4,2005,5,2005.24977,92.334,2005-04-02 04:00:00
203813,92,2,4,2005,6,2005.2498899999998,92.573,2005-04-02 05:00:00
203814,92,2,4,2005,7,2005.25,92.301,2005-04-02 06:00:00
203815,92,2,4,2005,8,2005.2501100000002,92.079,2005-04-02 07:00:00
203816,92,2,4,2005,9,2005.25023,92.244,2005-04-02 08:00:00
203817,92,2,4,2005,10,2005.2503399999998,92.056,2005-04-02 09:00:00
203818,92,2,4,2005,11,2005.2504600000002,92.59700000000001,2005-04-02 10:00:00
203819,92,2,4,2005,12,2005.25057,92.256,2005-04-02 11:00:00
203820,92,2,4,2005,13,2005.2506899999998,92.258,2005-04-02 12:00:00
203821,92,2,4,2005,14,2005.2508,92.04899999999999,2005-04-02 13:00:00
203822,92,2,4,2005,15,2005.2509100000002,92.17,2005-04-02 14:00:00
203823,92,2,4,2005,16,2005.2510300000001,92.37200000000001,2005-04-02 15:00:00
203824,92,2,4,2005,17,2005.2511399999999,91.87899999999999,2005-04-02 16:00:00
203825,92,2,4,2005,18,2005.2512600000002,92.18700000000001,2005-04-02 17:00:00
203826,92,2,4,2005,19,2005.25137,92.105,2005-04-02 18:00:00
203827,92,2,4,2005,20,2005.2514800000001,92.10799999999999,2005-04-02 19:00:00
203828,92,2,4,2005,21,2005.2516,92.061,2005-04-02 20:00:00
203829,92,2,4,2005,22,2005.2517100000002,92.501,2005-04-02 21:00:00
203830,92,2,4,2005,23,2005.2518300000002,92.61200000000001,2005-04-02 22:00:00
203831,92,2,4,2005,24,2005.2519399999999,92.412,2005-04-02 23:00:00
203832,93,3,4,2005,1,2005.25205,92.601,2005-04-03 00:00:00
203833,93,3,4,2005,2,2005.25217,92.26299999999999,2005-04-03 01:00:00
203834,93,3,4,2005,3,2005.2522800000002,92.59299999999999,2005-04-03 02:00:00
203835,93,3,4,2005,4,2005.2524,92.62,2005-04-03 03:00:00
203836,93,3,4,2005,5,2005.2525100000003,92.406,2005-04-03 04:00:00
203837,93,3,4,2005,6,2005.2526300000002,92.396,2005-04-03 05:00:00
203838,93,3,4,2005,7,2005.25274,92.48899999999999,2005-04-03 06:00:00
203839,93,3,4,2005,8,2005.25285,92.501,2005-04-03 07:00:00
203840,93,3,4,2005,9,2005.25297,92.508,2005-04-03 08:00:00
203841,93,3,4,2005,10,2005.2530800000002,92.831,2005-04-03 09:00:00
203842,93,3,4,2005,11,2005.2532,92.60799999999999,2005-04-03 10:00:00
203843,93,3,4,2005,12,2005.25331,93.01299999999999,2005-04-03 11:00:00
203844,93,3,4,2005,13,2005.25343,93.23899999999999,2005-04-03 12:00:00
203845,93,3,4,2005,14,2005.25354,93.071,2005-04-03 13:00:00
203846,93,3,4,2005,15,2005.25365,93.22,2005-04-03 14:00:00
203847,93,3,4,2005,16,2005.25377,92.74600000000001,2005-04-03 15:00:00
203848,93,3,4,2005,17,2005.25388,92.65799999999999,2005-04-03 16:00:00
203849,93,3,4,2005,18,2005.254,92.40299999999999,2005-04-03 17:00:00
203850,93,3,4,2005,19,2005.25411,92.32,2005-04-03 18:00:00
203851,93,3,4,2005,20,2005.25422,92.28299999999999,2005-04-03 19:00:00
203852,93,3,4,2005,21,2005.25434,92.435,2005-04-03 20:00:00
203853,93,3,4,2005,22,2005.25445,92.76700000000001,2005-04-03 21:00:00
203854,93,3,4,2005,23,2005.2545699999998,92.825,2005-04-03 22:00:00
203855,93,3,4,2005,24,2005.25468,92.74799999999999,2005-04-03 23:00:00
203856,94,4,4,2005,1,2005.2548,92.266,2005-04-04 00:00:00
203857,94,4,4,2005,2,2005.25491,92.26899999999999,2005-04-04 01:00:00
203858,94,4,4,2005,3,2005.2550199999998,92.428,2005-04-04 02:00:00
203859,94,4,4,2005,4,2005.2551399999998,92.197,2005-04-04 03:00:00
203860,94,4,4,2005,5,2005.25525,92.259,2005-04-04 04:00:00
203861,94,4,4,2005,6,2005.2553699999999,92.149,2005-04-04 05:00:00
203862,94,4,4,2005,7,2005.25548,92.329,2005-04-04 06:00:00
203863,94,4,4,2005,8,2005.2555899999998,92.337,2005-04-04 07:00:00
203864,94,4,4,2005,9,2005.2557100000001,92.429,2005-04-04 08:00:00
203865,94,4,4,2005,10,2005.2558199999999,92.507,2005-04-04 09:00:00
203866,94,4,4,2005,11,2005.2559399999998,92.667,2005-04-04 10:00:00
203867,94,4,4,2005,12,2005.25605,92.365,2005-04-04 11:00:00
203868,94,4,4,2005,13,2005.2561600000001,92.726,2005-04-04 12:00:00
203869,94,4,4,2005,14,2005.25628,92.57600000000001,2005-04-04 13:00:00
203870,94,4,4,2005,15,2005.2563899999998,92.806,2005-04-04 14:00:00
203871,94,4,4,2005,16,2005.2565100000002,93.309,2005-04-04 15:00:00
203872,94,4,4,2005,17,2005.2566199999999,93.251,2005-04-04 16:00:00
203873,94,4,4,2005,18,2005.25673,93.21799999999999,2005-04-04 17:00:00
203874,94,4,4,2005,19,2005.25685,93.072,2005-04-04 18:00:00
203875,94,4,4,2005,20,2005.2569600000002,92.90100000000001,2005-04-04 19:00:00
203876,94,4,4,2005,21,2005.25708,93.11,2005-04-04 20:00:00
203877,94,4,4,2005,22,2005.2571899999998,93.12100000000001,2005-04-04 21:00:00
203878,94,4,4,2005,23,2005.2573100000002,92.854,2005-04-04 22:00:00
203879,94,4,4,2005,24,2005.25742,93.391,2005-04-04 23:00:00
203880,95,5,4,2005,1,2005.25753,92.615,2005-04-05 00:00:00
203881,95,5,4,2005,2,2005.25765,92.29,2005-04-05 01:00:00
203882,95,5,4,2005,3,2005.2577600000002,92.539,2005-04-05 02:00:00
203883,95,5,4,2005,4,2005.2578800000001,92.905,2005-04-05 03:00:00
203884,95,5,4,2005,5,2005.2579899999998,92.521,2005-04-05 04:00:00
203885,95,5,4,2005,6,2005.2581,92.771,2005-04-05 05:00:00
203886,95,5,4,2005,7,2005.25822,93.11,2005-04-05 06:00:00
203887,95,5,4,2005,8,2005.2583300000001,92.51899999999999,2005-04-05 07:00:00
203888,95,5,4,2005,9,2005.25845,92.788,2005-04-05 08:00:00
203889,95,5,4,2005,10,2005.2585600000002,93.39399999999999,2005-04-05 09:00:00
203890,95,5,4,2005,11,2005.2586800000001,92.978,2005-04-05 10:00:00
203891,95,5,4,2005,12,2005.2587899999999,93.23700000000001,2005-04-05 11:00:00
203892,95,5,4,2005,13,2005.2589,93.495,2005-04-05 12:00:00
203893,95,5,4,2005,14,2005.25902,93.37299999999999,2005-04-05 13:00:00
203894,95,5,4,2005,15,2005.2591300000001,93.08,2005-04-05 14:00:00
203895,95,5,4,2005,16,2005.25925,92.99,2005-04-05 15:00:00
203896,95,5,4,2005,17,2005.2593600000002,92.854,2005-04-05 16:00:00
203897,95,5,4,2005,18,2005.2594800000002,93.14200000000001,2005-04-05 17:00:00
203898,95,5,4,2005,19,2005.25959,93.03299999999999,2005-04-05 18:00:00
203899,95,5,4,2005,20,2005.2597,92.62899999999999,2005-04-05 19:00:00
203900,95,5,4,2005,21,2005.25982,92.68799999999999,2005-04-05 20:00:00
203901,95,5,4,2005,22,2005.2599300000002,92.208,2005-04-05 21:00:00
203902,95,5,4,2005,23,2005.26005,92.23,2005-04-05 22:00:00
203903,95,5,4,2005,24,2005.26016,92.355,2005-04-05 23:00:00
203904,96,6,4,2005,1,2005.26027,91.962,2005-04-06 00:00:00
203905,96,6,4,2005,2,2005.26039,92.4,2005-04-06 01:00:00
203906,96,6,4,2005,3,2005.2605,92.44,2005-04-06 02:00:00
203907,96,6,4,2005,4,2005.26062,92.686,2005-04-06 03:00:00
203908,96,6,4,2005,5,2005.26073,92.585,2005-04-06 04:00:00
203909,96,6,4,2005,6,2005.26085,92.584,2005-04-06 05:00:00
203910,96,6,4,2005,7,2005.26096,92.447,2005-04-06 06:00:00
203911,96,6,4,2005,8,2005.26107,92.671,2005-04-06 07:00:00
203912,96,6,4,2005,9,2005.26119,92.866,2005-04-06 08:00:00
203913,96,6,4,2005,10,2005.2613,92.588,2005-04-06 09:00:00
203914,96,6,4,2005,11,2005.2614199999998,92.67,2005-04-06 10:00:00
203915,96,6,4,2005,12,2005.26153,92.98899999999999,2005-04-06 11:00:00
203916,96,6,4,2005,13,2005.26164,93.427,2005-04-06 12:00:00
203917,96,6,4,2005,14,2005.26176,93.015,2005-04-06 13:00:00
203918,96,6,4,2005,15,2005.2618699999998,93.50399999999999,2005-04-06 14:00:00
203919,96,6,4,2005,16,2005.2619899999997,92.97200000000001,2005-04-06 15:00:00
203920,96,6,4,2005,17,2005.2621,93.00299999999999,2005-04-06 16:00:00
203921,96,6,4,2005,18,2005.2622199999998,92.874,2005-04-06 17:00:00
203922,96,6,4,2005,19,2005.26233,93.039,2005-04-06 18:00:00
203923,96,6,4,2005,20,2005.2624399999997,92.92299999999999,2005-04-06 19:00:00
203924,96,6,4,2005,21,2005.2625600000001,92.805,2005-04-06 20:00:00
203925,96,6,4,2005,22,2005.2626699999998,92.512,2005-04-06 21:00:00
203926,96,6,4,2005,23,2005.26278,92.73700000000001,2005-04-06 22:00:00
203927,96,6,4,2005,24,2005.2629,92.36,2005-04-06 23:00:00
203928,97,7,4,2005,1,2005.2630100000001,92.635,2005-04-07 00:00:00
203929,97,7,4,2005,2,2005.26313,92.59200000000001,2005-04-07 01:00:00
203930,97,7,4,2005,3,2005.2632399999998,92.51899999999999,2005-04-07 02:00:00
203931,97,7,4,2005,4,2005.2633600000001,92.77,2005-04-07 03:00:00
203932,97,7,4,2005,5,2005.2634699999999,92.535,2005-04-07 04:00:00
203933,97,7,4,2005,6,2005.26358,92.854,2005-04-07 05:00:00
203934,97,7,4,2005,7,2005.2637,92.846,2005-04-07 06:00:00
203935,97,7,4,2005,8,2005.2638100000001,92.73299999999999,2005-04-07 07:00:00
203936,97,7,4,2005,9,2005.26393,93.208,2005-04-07 08:00:00
203937,97,7,4,2005,10,2005.2640399999998,92.855,2005-04-07 09:00:00
203938,97,7,4,2005,11,2005.2641600000002,93.06200000000001,2005-04-07 10:00:00
203939,97,7,4,2005,12,2005.26427,93.244,2005-04-07 11:00:00
203940,97,7,4,2005,13,2005.26438,93.70100000000001,2005-04-07 12:00:00
203941,97,7,4,2005,14,2005.2645,93.706,2005-04-07 13:00:00
203942,97,7,4,2005,15,2005.2646100000002,93.756,2005-04-07 14:00:00
203943,97,7,4,2005,16,2005.26473,93.35,2005-04-07 15:00:00
203944,97,7,4,2005,17,2005.2648399999998,93.51100000000001,2005-04-07 16:00:00
203945,97,7,4,2005,18,2005.26495,92.932,2005-04-07 17:00:00
203946,97,7,4,2005,19,2005.26507,92.823,2005-04-07 18:00:00
203947,97,7,4,2005,20,2005.26518,93.3,2005-04-07 19:00:00
203948,97,7,4,2005,21,2005.2653,92.85600000000001,2005-04-07 20:00:00
203949,97,7,4,2005,22,2005.2654100000002,92.37100000000001,2005-04-07 21:00:00
203950,97,7,4,2005,23,2005.2655300000001,91.936,2005-04-07 22:00:00
203951,97,7,4,2005,24,2005.2656399999998,91.993,2005-04-07 23:00:00
203952,98,8,4,2005,1,2005.26575,92.26100000000001,2005-04-08 00:00:00
203953,98,8,4,2005,2,2005.26587,92.26299999999999,2005-04-08 01:00:00
203954,98,8,4,2005,3,2005.2659800000001,92.141,2005-04-08 02:00:00
203955,98,8,4,2005,4,2005.2661,92.521,2005-04-08 03:00:00
203956,98,8,4,2005,5,2005.2662100000002,92.698,2005-04-08 04:00:00
203957,98,8,4,2005,6,2005.26632,92.65899999999999,2005-04-08 05:00:00
203958,98,8,4,2005,7,2005.2664399999999,92.906,2005-04-08 06:00:00
203959,98,8,4,2005,8,2005.26655,93.039,2005-04-08 07:00:00
203960,98,8,4,2005,9,2005.26667,93.34100000000001,2005-04-08 08:00:00
203961,98,8,4,2005,10,2005.2667800000002,93.587,2005-04-08 09:00:00
203962,98,8,4,2005,11,2005.2669,93.381,2005-04-08 10:00:00
203963,98,8,4,2005,12,2005.2670100000003,93.631,2005-04-08 11:00:00
203964,98,8,4,2005,13,2005.26712,93.883,2005-04-08 12:00:00
203965,98,8,4,2005,14,2005.26724,93.693,2005-04-08 13:00:00
203966,98,8,4,2005,15,2005.26735,93.855,2005-04-08 14:00:00
203967,98,8,4,2005,16,2005.26747,94.096,2005-04-08 15:00:00
203968,98,8,4,2005,17,2005.2675800000002,94.14,2005-04-08 16:00:00
203969,98,8,4,2005,18,2005.26769,93.745,2005-04-08 17:00:00
203970,98,8,4,2005,19,2005.26781,93.334,2005-04-08 18:00:00
203971,98,8,4,2005,20,2005.26792,92.671,2005-04-08 19:00:00
203972,98,8,4,2005,21,2005.26804,93.399,2005-04-08 20:00:00
203973,98,8,4,2005,22,2005.26815,93.193,2005-04-08 21:00:00
203974,98,8,4,2005,23,2005.26826,93.131,2005-04-08 22:00:00
203975,98,8,4,2005,24,2005.26838,93.163,2005-04-08 23:00:00
203976,99,9,4,2005,1,2005.26849,93.475,2005-04-09 00:00:00
203977,99,9,4,2005,2,2005.26861,93.26299999999999,2005-04-09 01:00:00
203978,99,9,4,2005,3,2005.26872,93.31,2005-04-09 02:00:00
203979,99,9,4,2005,4,2005.26884,93.463,2005-04-09 03:00:00
203980,99,9,4,2005,5,2005.26895,93.126,2005-04-09 04:00:00
203981,99,9,4,2005,6,2005.26906,93.417,2005-04-09 05:00:00
203982,99,9,4,2005,7,2005.26918,93.11399999999999,2005-04-09 06:00:00
203983,99,9,4,2005,8,2005.26929,93.46,2005-04-09 07:00:00
203984,99,9,4,2005,9,2005.26941,93.574,2005-04-09 08:00:00
203985,99,9,4,2005,10,2005.2695199999998,93.961,2005-04-09 09:00:00
203986,99,9,4,2005,11,2005.2696399999998,94.02,2005-04-09 10:00:00
203987,99,9,4,2005,12,2005.26975,94.015,2005-04-09 11:00:00
203988,99,9,4,2005,13,2005.26986,93.59299999999999,2005-04-09 12:00:00
203989,99,9,4,2005,14,2005.26998,93.932,2005-04-09 13:00:00
203990,99,9,4,2005,15,2005.2700899999998,94.17299999999999,2005-04-09 14:00:00
203991,99,9,4,2005,16,2005.2702100000001,93.76100000000001,2005-04-09 15:00:00
203992,99,9,4,2005,17,2005.2703199999999,93.93799999999999,2005-04-09 16:00:00
203993,99,9,4,2005,18,2005.27043,93.572,2005-04-09 17:00:00
203994,99,9,4,2005,19,2005.27055,93.304,2005-04-09 18:00:00
203995,99,9,4,2005,20,2005.2706600000001,93.04799999999999,2005-04-09 19:00:00
203996,99,9,4,2005,21,2005.27078,92.75299999999999,2005-04-09 20:00:00
203997,99,9,4,2005,22,2005.2708899999998,93.228,2005-04-09 21:00:00
203998,99,9,4,2005,23,2005.2710100000002,93.16799999999999,2005-04-09 22:00:00
203999,99,9,4,2005,24,2005.2711199999999,93.021,2005-04-09 23:00:00
204000,100,10,4,2005,1,2005.27123,92.764,2005-04-10 00:00:00
204001,100,10,4,2005,2,2005.27135,92.708,2005-04-10 01:00:00
204002,100,10,4,2005,3,2005.2714600000002,92.596,2005-04-10 02:00:00
204003,100,10,4,2005,4,2005.27158,92.352,2005-04-10 03:00:00
204004,100,10,4,2005,5,2005.2716899999998,92.42299999999999,2005-04-10 04:00:00
204005,100,10,4,2005,6,2005.2718,92.48200000000001,2005-04-10 05:00:00
204006,100,10,4,2005,7,2005.27192,92.51700000000001,2005-04-10 06:00:00
204007,100,10,4,2005,8,2005.27203,92.491,2005-04-10 07:00:00
204008,100,10,4,2005,9,2005.27215,92.529,2005-04-10 08:00:00
204009,100,10,4,2005,10,2005.2722600000002,92.413,2005-04-10 09:00:00
204010,100,10,4,2005,11,2005.27237,92.413,2005-04-10 10:00:00
204011,100,10,4,2005,12,2005.2724899999998,92.428,2005-04-10 11:00:00
204012,100,10,4,2005,13,2005.2726,92.39200000000001,2005-04-10 12:00:00
204013,100,10,4,2005,14,2005.27272,92.559,2005-04-10 13:00:00
204014,100,10,4,2005,15,2005.27283,92.51899999999999,2005-04-10 14:00:00
204015,100,10,4,2005,16,2005.2729399999998,92.26100000000001,2005-04-10 15:00:00
204016,100,10,4,2005,17,2005.2730600000002,92.177,2005-04-10 16:00:00
204017,100,10,4,2005,18,2005.27317,91.764,2005-04-10 17:00:00
204018,100,10,4,2005,19,2005.2732899999999,91.803,2005-04-10 18:00:00
204019,100,10,4,2005,20,2005.2734,91.449,2005-04-10 19:00:00
204020,100,10,4,2005,21,2005.27352,91.64200000000001,2005-04-10 20:00:00
204021,100,10,4,2005,22,2005.2736300000001,91.48700000000001,2005-04-10 21:00:00
204022,100,10,4,2005,23,2005.2737399999999,91.193,2005-04-10 22:00:00
204023,100,10,4,2005,24,2005.2738600000002,91.37200000000001,2005-04-10 23:00:00
204024,101,11,4,2005,1,2005.27397,91.23,2005-04-11 00:00:00
204025,101,11,4,2005,2,2005.27409,91.57600000000001,2005-04-11 01:00:00
204026,101,11,4,2005,3,2005.2742,91.439,2005-04-11 02:00:00
204027,101,11,4,2005,4,2005.2743100000002,91.539,2005-04-11 03:00:00
204028,101,11,4,2005,5,2005.2744300000002,91.64,2005-04-11 04:00:00
204029,101,11,4,2005,6,2005.27454,91.47,2005-04-11 05:00:00
204030,101,11,4,2005,7,2005.27466,91.36,2005-04-11 06:00:00
204031,101,11,4,2005,8,2005.27477,91.553,2005-04-11 07:00:00
204032,101,11,4,2005,9,2005.27489,91.59100000000001,2005-04-11 08:00:00
204033,101,11,4,2005,10,2005.275,92.18700000000001,2005-04-11 09:00:00
204034,101,11,4,2005,11,2005.27511,92.095,2005-04-11 10:00:00
204035,101,11,4,2005,12,2005.27523,92.04899999999999,2005-04-11 11:00:00
204036,101,11,4,2005,13,2005.27534,92.038,2005-04-11 12:00:00
204037,101,11,4,2005,14,2005.27546,92.014,2005-04-11 13:00:00
204038,101,11,4,2005,15,2005.27557,92.179,2005-04-11 14:00:00
204039,101,11,4,2005,16,2005.27569,92.124,2005-04-11 15:00:00
204040,101,11,4,2005,17,2005.2758,92.165,2005-04-11 16:00:00
204041,101,11,4,2005,18,2005.27591,92.64299999999999,2005-04-11 17:00:00
204042,101,11,4,2005,19,2005.27603,92.63799999999999,2005-04-11 18:00:00
204043,101,11,4,2005,20,2005.27614,93.031,2005-04-11 19:00:00
